uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
AM,SEPTICEMIA,HOSPITAL,"20 - 29",F,19
AM,SEPTICEMIA,HOSPITAL,"20 - 29",M,35
AP,OUTRAS,DOMICILIO,"20 - 29",F,4
AP,OUTRAS,DOMICILIO,"20 - 29",M,9
AP,OUTRAS,HOSPITAL,"20 - 29",F,11
AP,OUTRAS,HOSPITAL,"20 - 29",M,28
AP,OUTRAS,IGNORADO,"20 - 29",M,6
AP,OUTRAS,OUTRO,"20 - 29",F,3
AP,OUTRAS,OUTRO,"20 - 29",M,4
AP,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
AP,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",M,1
AP,OUTRAS,VIA_PUBLICA,"20 - 29",F,3
AP,OUTRAS,VIA_PUBLICA,"20 - 29",M,13
AP,INDETERMINADA,HOSPITAL,"20 - 29",M,1
AP,INDETERMINADA,OUTRO,"20 - 29",F,1
AP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,3
AP,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"20 - 29",M,1
AP,PNEUMONIA,HOSPITAL,"20 - 29",F,4
AP,PNEUMONIA,HOSPITAL,"20 - 29",M,3
AP,PNEUMONIA,IGNORADO,"20 - 29",M,1
AP,SEPTICEMIA,HOSPITAL,"20 - 29",F,6
AP,SEPTICEMIA,HOSPITAL,"20 - 29",M,11
AP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,1
BA,OUTRAS,DOMICILIO,"20 - 29",F,48
BA,OUTRAS,DOMICILIO,"20 - 29",M,104
BA,OUTRAS,HOSPITAL,"20 - 29",F,160
BA,OUTRAS,HOSPITAL,"20 - 29",I,1
BA,OUTRAS,HOSPITAL,"20 - 29",M,279
BA,OUTRAS,IGNORADO,"20 - 29",F,1
BA,OUTRAS,IGNORADO,"20 - 29",I,13
BA,OUTRAS,IGNORADO,"20 - 29",M,11
BA,OUTRAS,OUTRO,"20 - 29",F,10
BA,OUTRAS,OUTRO,"20 - 29",M,63
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",F,17
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",M,24
BA,OUTRAS,VIA_PUBLICA,"20 - 29",F,16
BA,OUTRAS,VIA_PUBLICA,"20 - 29",M,113
BA,INDETERMINADA,DOMICILIO,"20 - 29",M,2
BA,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,1
BA,INDETERMINADA,VIA_PUBLICA,"20 - 29",M,1
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",F,4
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",M,3
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",F,28
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,52
BA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"20 - 29",I,1
BA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"20 - 29",M,1
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,3
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,2
BA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"20 - 29",F,1
BA,PNEUMONIA,DOMICILIO,"20 - 29",F,3
BA,PNEUMONIA,DOMICILIO,"20 - 29",M,5
BA,PNEUMONIA,HOSPITAL,"20 - 29",F,45
BA,PNEUMONIA,HOSPITAL,"20 - 29",M,52
BA,PNEUMONIA,IGNORADO,"20 - 29",M,1
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,2
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,2
BA,PNEUMONIA,VIA_PUBLICA,"20 - 29",M,1
BA,SEPTICEMIA,DOMICILIO,"20 - 29",M,2
BA,SEPTICEMIA,HOSPITAL,"20 - 29",F,50
BA,SEPTICEMIA,HOSPITAL,"20 - 29",M,66
BA,SEPTICEMIA,IGNORADO,"20 - 29",F,1
BA,SEPTICEMIA,OUTRO,"20 - 29",F,1
BA,SEPTICEMIA,OUTRO,"20 - 29",M,2
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,2
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,2
BA,SRAG,DOMICILIO,"20 - 29",M,1
BA,SRAG,HOSPITAL,"20 - 29",F,1
CE,OUTRAS,DOMICILIO,"20 - 29",F,26
CE,OUTRAS,DOMICILIO,"20 - 29",M,84
CE,OUTRAS,HOSPITAL,"20 - 29",F,112
CE,OUTRAS,HOSPITAL,"20 - 29",M,215
CE,OUTRAS,IGNORADO,"20 - 29",F,1
CE,OUTRAS,IGNORADO,"20 - 29",M,22
CE,OUTRAS,OUTRO,"20 - 29",F,13
CE,OUTRAS,OUTRO,"20 - 29",M,62
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",F,5
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",M,10
CE,OUTRAS,POSTO_SAUDE,"20 - 29",M,1
CE,OUTRAS,VIA_PUBLICA,"20 - 29",F,17
CE,OUTRAS,VIA_PUBLICA,"20 - 29",M,161
CE,INDETERMINADA,DOMICILIO,"20 - 29",M,1
CE,INDETERMINADA,HOSPITAL,"20 - 29",F,1
CE,INDETERMINADA,HOSPITAL,"20 - 29",M,2
CE,INDETERMINADA,OUTRO,"20 - 29",F,1
CE,INDETERMINADA,OUTRO,"20 - 29",M,1
CE,INDETERMINADA,VIA_PUBLICA,"20 - 29",M,2
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",F,2
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",M,7
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",F,20
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,17
CE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"20 - 29",F,1
CE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"20 - 29",M,1
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
CE,PNEUMONIA,DOMICILIO,"20 - 29",F,1
CE,PNEUMONIA,DOMICILIO,"20 - 29",M,3
CE,PNEUMONIA,HOSPITAL,"20 - 29",F,16
CE,PNEUMONIA,HOSPITAL,"20 - 29",M,31
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,3
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,2
CE,PNEUMONIA,VIA_PUBLICA,"20 - 29",F,1
CE,SEPTICEMIA,DOMICILIO,"20 - 29",F,1
CE,SEPTICEMIA,DOMICILIO,"20 - 29",M,2
CE,SEPTICEMIA,HOSPITAL,"20 - 29",F,34
CE,SEPTICEMIA,HOSPITAL,"20 - 29",I,1
CE,SEPTICEMIA,HOSPITAL,"20 - 29",M,42
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,6
DF,OUTRAS,DOMICILIO,"20 - 29",F,9
DF,OUTRAS,DOMICILIO,"20 - 29",M,11
DF,OUTRAS,HOSPITAL,"20 - 29",F,35
DF,OUTRAS,HOSPITAL,"20 - 29",M,106
DF,OUTRAS,OUTRO,"20 - 29",F,2
DF,OUTRAS,OUTRO,"20 - 29",M,7
DF,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",M,1
DF,OUTRAS,VIA_PUBLICA,"20 - 29",F,4
DF,OUTRAS,VIA_PUBLICA,"20 - 29",M,50
DF,INDETERMINADA,DOMICILIO,"20 - 29",M,1
DF,INDETERMINADA,HOSPITAL,"20 - 29",M,7
DF,INDETERMINADA,OUTRO,"20 - 29",M,1
DF,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",F,2
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",F,4
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,8
DF,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
DF,PNEUMONIA,DOMICILIO,"20 - 29",M,1
DF,PNEUMONIA,HOSPITAL,"20 - 29",F,15
DF,PNEUMONIA,HOSPITAL,"20 - 29",M,31
DF,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
DF,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,1
DF,SEPTICEMIA,DOMICILIO,"20 - 29",M,1
DF,SEPTICEMIA,HOSPITAL,"20 - 29",F,14
DF,SEPTICEMIA,HOSPITAL,"20 - 29",M,27
DF,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,1
DF,SEPTICEMIA,VIA_PUBLICA,"20 - 29",M,1
DF,SRAG,HOSPITAL,"20 - 29",M,2
ES,OUTRAS,DOMICILIO,"20 - 29",F,6
ES,OUTRAS,DOMICILIO,"20 - 29",M,38
ES,OUTRAS,HOSPITAL,"20 - 29",F,56
ES,OUTRAS,HOSPITAL,"20 - 29",M,154
ES,OUTRAS,OUTRO,"20 - 29",F,3
ES,OUTRAS,OUTRO,"20 - 29",M,35
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",F,3
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",M,5
ES,OUTRAS,VIA_PUBLICA,"20 - 29",F,6
ES,OUTRAS,VIA_PUBLICA,"20 - 29",M,104
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",M,1
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",F,4
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,9
ES,PNEUMONIA,DOMICILIO,"20 - 29",M,1
ES,PNEUMONIA,HOSPITAL,"20 - 29",F,21
ES,PNEUMONIA,HOSPITAL,"20 - 29",M,33
ES,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
ES,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,2
ES,SEPTICEMIA,DOMICILIO,"20 - 29",F,1
ES,SEPTICEMIA,HOSPITAL,"20 - 29",F,18
ES,SEPTICEMIA,HOSPITAL,"20 - 29",M,41
ES,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,3
ES,SRAG,HOSPITAL,"20 - 29",F,1
ES,SRAG,HOSPITAL,"20 - 29",M,1
ES,SRAG,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
GO,OUTRAS,DOMICILIO,"20 - 29",F,9
GO,OUTRAS,DOMICILIO,"20 - 29",M,55
GO,OUTRAS,HOSPITAL,"20 - 29",F,76
GO,OUTRAS,HOSPITAL,"20 - 29",M,147
GO,OUTRAS,IGNORADO,"20 - 29",F,3
GO,OUTRAS,IGNORADO,"20 - 29",M,12
GO,OUTRAS,OUTRO,"20 - 29",F,3
GO,OUTRAS,OUTRO,"20 - 29",M,60
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",F,14
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",M,21
GO,OUTRAS,VIA_PUBLICA,"20 - 29",F,9
GO,OUTRAS,VIA_PUBLICA,"20 - 29",M,91
GO,INDETERMINADA,DOMICILIO,"20 - 29",M,4
GO,INDETERMINADA,HOSPITAL,"20 - 29",F,2
GO,INDETERMINADA,HOSPITAL,"20 - 29",M,1
GO,INDETERMINADA,OUTRO,"20 - 29",M,5
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",M,2
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",F,11
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,16
GO,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"20 - 29",M,2
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,3
GO,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"20 - 29",M,1
GO,PNEUMONIA,DOMICILIO,"20 - 29",F,2
GO,PNEUMONIA,DOMICILIO,"20 - 29",M,2
GO,PNEUMONIA,HOSPITAL,"20 - 29",F,19
GO,PNEUMONIA,HOSPITAL,"20 - 29",M,28
GO,PNEUMONIA,IGNORADO,"20 - 29",F,1
GO,PNEUMONIA,OUTRO,"20 - 29",M,1
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,2
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,3
GO,SEPTICEMIA,HOSPITAL,"20 - 29",F,21
GO,SEPTICEMIA,HOSPITAL,"20 - 29",M,36
GO,SEPTICEMIA,IGNORADO,"20 - 29",M,1
GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,5
MA,OUTRAS,AMBULANCIA,"20 - 29",M,1
MA,OUTRAS,DOMICILIO,"20 - 29",F,23
MA,OUTRAS,DOMICILIO,"20 - 29",M,34
MA,OUTRAS,HOSPITAL,"20 - 29",F,66
MA,OUTRAS,HOSPITAL,"20 - 29",M,107
MA,OUTRAS,IGNORADO,"20 - 29",F,6
MA,OUTRAS,IGNORADO,"20 - 29",M,6
MA,OUTRAS,OUTRO,"20 - 29",F,6
MA,OUTRAS,OUTRO,"20 - 29",M,22
MA,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
MA,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",M,4
MA,OUTRAS,SAMU,"20 - 29",M,1
MA,OUTRAS,VIA_PUBLICA,"20 - 29",F,4
MA,OUTRAS,VIA_PUBLICA,"20 - 29",M,31
MA,INDETERMINADA,DOMICILIO,"20 - 29",M,1
MA,INDETERMINADA,HOSPITAL,"20 - 29",F,3
MA,INDETERMINADA,HOSPITAL,"20 - 29",M,2
MA,INDETERMINADA,OUTRO,"20 - 29",M,1
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",F,2
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",M,3
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",F,16
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,14
MA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"20 - 29",M,1
MA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,1
MA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"20 - 29",M,3
MA,PNEUMONIA,DOMICILIO,"20 - 29",M,6
MA,PNEUMONIA,HOSPITAL,"20 - 29",F,17
MA,PNEUMONIA,HOSPITAL,"20 - 29",M,28
MA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
MA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,2
MA,SEPTICEMIA,DOMICILIO,"20 - 29",M,1
MA,SEPTICEMIA,HOSPITAL,"20 - 29",F,19
MA,SEPTICEMIA,HOSPITAL,"20 - 29",M,21
MA,SRAG,HOSPITAL,"20 - 29",M,1
MG,OUTRAS,DOMICILIO,"20 - 29",F,52
MG,OUTRAS,DOMICILIO,"20 - 29",M,128
MG,OUTRAS,HOSPITAL,"20 - 29",F,199
MG,OUTRAS,HOSPITAL,"20 - 29",M,320
MG,OUTRAS,IGNORADO,"20 - 29",F,13
MG,OUTRAS,IGNORADO,"20 - 29",M,29
MG,OUTRAS,OUTRO,"20 - 29",F,13
MG,OUTRAS,OUTRO,"20 - 29",M,78
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",F,32
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",M,64
MG,OUTRAS,VIA_PUBLICA,"20 - 29",F,25
MG,OUTRAS,VIA_PUBLICA,"20 - 29",M,145
MG,INDETERMINADA,DOMICILIO,"20 - 29",F,1
MG,INDETERMINADA,DOMICILIO,"20 - 29",M,14
MG,INDETERMINADA,HOSPITAL,"20 - 29",F,9
MG,INDETERMINADA,HOSPITAL,"20 - 29",M,7
MG,INDETERMINADA,IGNORADO,"20 - 29",M,4
MG,INDETERMINADA,OUTRO,"20 - 29",M,6
MG,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,2
MG,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,3
MG,INDETERMINADA,VIA_PUBLICA,"20 - 29",F,2
MG,INDETERMINADA,VIA_PUBLICA,"20 - 29",M,1
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",F,2
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",M,7
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",F,33
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,44
MG,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"20 - 29",M,1
MG,INSUFICIENCIA_RESPIRATORIA,OUTRO,"20 - 29",F,1
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,2
MG,PNEUMONIA,DOMICILIO,"20 - 29",F,1
MG,PNEUMONIA,DOMICILIO,"20 - 29",M,3
MG,PNEUMONIA,HOSPITAL,"20 - 29",F,67
MG,PNEUMONIA,HOSPITAL,"20 - 29",M,95
MG,PNEUMONIA,IGNORADO,"20 - 29",F,3
MG,PNEUMONIA,IGNORADO,"20 - 29",M,3
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,3
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,4
MG,SEPTICEMIA,DOMICILIO,"20 - 29",F,1
MG,SEPTICEMIA,HOSPITAL,"20 - 29",F,77
MG,SEPTICEMIA,HOSPITAL,"20 - 29",M,103
MG,SEPTICEMIA,IGNORADO,"20 - 29",F,2
MG,SEPTICEMIA,IGNORADO,"20 - 29",M,3
MG,SEPTICEMIA,OUTRO,"20 - 29",M,2
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,4
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,2
MG,SRAG,DOMICILIO,"20 - 29",M,1
MG,SRAG,HOSPITAL,"20 - 29",F,1
MG,SRAG,HOSPITAL,"20 - 29",M,3
MG,SRAG,IGNORADO,"20 - 29",F,1
MS,OUTRAS,DOMICILIO,"20 - 29",F,8
MS,OUTRAS,DOMICILIO,"20 - 29",M,20
MS,OUTRAS,HOSPITAL,"20 - 29",F,30
MS,OUTRAS,HOSPITAL,"20 - 29",M,62
MS,OUTRAS,IGNORADO,"20 - 29",M,1
MS,OUTRAS,OUTRO,"20 - 29",F,1
MS,OUTRAS,OUTRO,"20 - 29",M,13
MS,OUTRAS,POSTO_SAUDE,"20 - 29",F,1
MS,OUTRAS,VIA_PUBLICA,"20 - 29",F,6
MS,OUTRAS,VIA_PUBLICA,"20 - 29",M,34
MS,INDETERMINADA,OUTRO,"20 - 29",M,1
MS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",F,1
MS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",M,2
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",F,8
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,5
MS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"20 - 29",F,1
MS,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"20 - 29",M,3
MS,PNEUMONIA,DOMICILIO,"20 - 29",F,1
MS,PNEUMONIA,DOMICILIO,"20 - 29",M,1
MS,PNEUMONIA,HOSPITAL,"20 - 29",F,13
MS,PNEUMONIA,HOSPITAL,"20 - 29",M,24
MS,SEPTICEMIA,HOSPITAL,"20 - 29",F,14
MS,SEPTICEMIA,HOSPITAL,"20 - 29",M,15
MS,SRAG,HOSPITAL,"20 - 29",M,1
MT,OUTRAS,DOMICILIO,"20 - 29",F,1
MT,OUTRAS,DOMICILIO,"20 - 29",M,14
MT,OUTRAS,HOSPITAL,"20 - 29",F,27
MT,OUTRAS,HOSPITAL,"20 - 29",M,37
MT,OUTRAS,IGNORADO,"20 - 29",F,49
MT,OUTRAS,IGNORADO,"20 - 29",M,141
MT,OUTRAS,OUTRO,"20 - 29",F,4
MT,OUTRAS,OUTRO,"20 - 29",M,11
MT,OUTRAS,VIA_PUBLICA,"20 - 29",M,22
MT,INDETERMINADA,HOSPITAL,"20 - 29",F,1
MT,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",M,1
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",F,6
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,5
MT,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"20 - 29",M,1
MT,PNEUMONIA,HOSPITAL,"20 - 29",F,10
MT,PNEUMONIA,HOSPITAL,"20 - 29",M,7
MT,PNEUMONIA,IGNORADO,"20 - 29",M,1
MT,SEPTICEMIA,HOSPITAL,"20 - 29",F,7
MT,SEPTICEMIA,HOSPITAL,"20 - 29",M,7
MT,SEPTICEMIA,IGNORADO,"20 - 29",F,1
MT,SEPTICEMIA,IGNORADO,"20 - 29",M,1
MT,SRAG,HOSPITAL,"20 - 29",F,1
PA,OUTRAS,DOMICILIO,"20 - 29",F,28
PA,OUTRAS,DOMICILIO,"20 - 29",M,77
PA,OUTRAS,HOSPITAL,"20 - 29",F,98
PA,OUTRAS,HOSPITAL,"20 - 29",I,1
PA,OUTRAS,HOSPITAL,"20 - 29",M,183
PA,OUTRAS,IGNORADO,"20 - 29",F,4
PA,OUTRAS,IGNORADO,"20 - 29",M,11
PA,OUTRAS,OUTRO,"20 - 29",F,10
PA,OUTRAS,OUTRO,"20 - 29",M,72
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",F,8
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",M,17
PA,OUTRAS,VIA_PUBLICA,"20 - 29",F,14
PA,OUTRAS,VIA_PUBLICA,"20 - 29",M,151
PA,INDETERMINADA,DOMICILIO,"20 - 29",F,1
PA,INDETERMINADA,OUTRO,"20 - 29",F,1
PA,INDETERMINADA,OUTRO,"20 - 29",M,1
PA,INDETERMINADA,VIA_PUBLICA,"20 - 29",F,1
PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",F,6
PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",M,1
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",F,27
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,28
PA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"20 - 29",M,3
PA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
PA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,4
PA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"20 - 29",F,2
PA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"20 - 29",M,1
PA,PNEUMONIA,DOMICILIO,"20 - 29",F,3
PA,PNEUMONIA,DOMICILIO,"20 - 29",M,4
PA,PNEUMONIA,HOSPITAL,"20 - 29",F,24
PA,PNEUMONIA,HOSPITAL,"20 - 29",M,46
PA,PNEUMONIA,OUTRO,"20 - 29",F,1
PA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,2
PA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,9
PA,SEPTICEMIA,HOSPITAL,"20 - 29",F,40
PA,SEPTICEMIA,HOSPITAL,"20 - 29",M,51
PA,SEPTICEMIA,OUTRO,"20 - 29",M,2
PA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,3
PA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,3
PA,SRAG,HOSPITAL,"20 - 29",F,3
PA,SRAG,OUTRO,"20 - 29",M,1
PA,SRAG,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
PB,OUTRAS,DOMICILIO,"20 - 29",F,17
PB,OUTRAS,DOMICILIO,"20 - 29",M,30
PB,OUTRAS,HOSPITAL,"20 - 29",F,31
PB,OUTRAS,HOSPITAL,"20 - 29",M,81
PB,OUTRAS,OUTRO,"20 - 29",F,3
PB,OUTRAS,OUTRO,"20 - 29",M,26
PB,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",F,3
PB,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",M,4
PB,OUTRAS,VIA_PUBLICA,"20 - 29",F,11
PB,OUTRAS,VIA_PUBLICA,"20 - 29",M,33
PB,INDETERMINADA,DOMICILIO,"20 - 29",F,3
PB,INDETERMINADA,HOSPITAL,"20 - 29",F,2
PB,INDETERMINADA,HOSPITAL,"20 - 29",M,2
PB,INDETERMINADA,OUTRO,"20 - 29",M,2
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",F,1
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",M,2
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",F,10
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,13
PB,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"20 - 29",M,1
PB,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,2
PB,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"20 - 29",M,1
PB,PNEUMONIA,DOMICILIO,"20 - 29",M,3
PB,PNEUMONIA,HOSPITAL,"20 - 29",F,13
PB,PNEUMONIA,HOSPITAL,"20 - 29",M,26
PB,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
PB,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,3
PB,SEPTICEMIA,DOMICILIO,"20 - 29",M,2
PB,SEPTICEMIA,HOSPITAL,"20 - 29",F,23
PB,SEPTICEMIA,HOSPITAL,"20 - 29",M,35
PB,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,1
PB,SRAG,HOSPITAL,"20 - 29",M,1
PE,OUTRAS,DOMICILIO,"20 - 29",F,32
PE,OUTRAS,DOMICILIO,"20 - 29",M,116
PE,OUTRAS,HOSPITAL,"20 - 29",F,138
PE,OUTRAS,HOSPITAL,"20 - 29",M,321
PE,OUTRAS,IGNORADO,"20 - 29",F,2
PE,OUTRAS,IGNORADO,"20 - 29",M,14
PE,OUTRAS,OUTRO,"20 - 29",F,11
PE,OUTRAS,OUTRO,"20 - 29",M,78
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",F,7
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",M,26
PE,OUTRAS,VIA_PUBLICA,"20 - 29",F,23
PE,OUTRAS,VIA_PUBLICA,"20 - 29",M,258
