uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
BA,SEPTICEMIA,HOSPITAL,"20 - 29",F,54
BA,SEPTICEMIA,HOSPITAL,"20 - 29",M,63
BA,SEPTICEMIA,OUTRO,"20 - 29",M,1
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,4
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,4
BA,SEPTICEMIA,VIA_PUBLICA,"20 - 29",F,1
BA,SRAG,HOSPITAL,"20 - 29",F,3
BA,SRAG,HOSPITAL,"20 - 29",M,4
BA,SRAG,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
CE,OUTRAS,AMBULANCIA,"20 - 29",F,1
CE,OUTRAS,DOMICILIO,"20 - 29",F,32
CE,OUTRAS,DOMICILIO,"20 - 29",M,92
CE,OUTRAS,HOSPITAL,"20 - 29",F,97
CE,OUTRAS,HOSPITAL,"20 - 29",M,221
CE,OUTRAS,IGNORADO,"20 - 29",F,28
CE,OUTRAS,IGNORADO,"20 - 29",M,251
CE,OUTRAS,OUTRO,"20 - 29",F,9
CE,OUTRAS,OUTRO,"20 - 29",M,75
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",F,5
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",M,17
CE,OUTRAS,SAMU,"20 - 29",M,1
CE,OUTRAS,VIA_PUBLICA,"20 - 29",F,20
CE,OUTRAS,VIA_PUBLICA,"20 - 29",M,216
CE,COVID,AMBULANCIA,"20 - 29",M,1
CE,COVID,DOMICILIO,"20 - 29",F,5
CE,COVID,HOSPITAL,"20 - 29",F,34
CE,COVID,HOSPITAL,"20 - 29",M,42
CE,COVID,IGNORADO,"20 - 29",F,3
CE,COVID,IGNORADO,"20 - 29",M,8
CE,COVID,OUTROS_SERVICOS_SAUDE,"20 - 29",F,4
CE,COVID,OUTROS_SERVICOS_SAUDE,"20 - 29",M,6
CE,INDETERMINADA,DOMICILIO,"20 - 29",M,2
CE,INDETERMINADA,HOSPITAL,"20 - 29",M,1
CE,INDETERMINADA,VIA_PUBLICA,"20 - 29",M,1
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",F,4
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",M,4
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",F,14
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,16
CE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"20 - 29",M,3
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,2
CE,PNEUMONIA,DOMICILIO,"20 - 29",M,1
CE,PNEUMONIA,HOSPITAL,"20 - 29",F,21
CE,PNEUMONIA,HOSPITAL,"20 - 29",M,25
CE,PNEUMONIA,IGNORADO,"20 - 29",F,4
CE,PNEUMONIA,IGNORADO,"20 - 29",M,3
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,2
CE,SEPTICEMIA,DOMICILIO,"20 - 29",M,6
CE,SEPTICEMIA,HOSPITAL,"20 - 29",F,35
CE,SEPTICEMIA,HOSPITAL,"20 - 29",M,41
CE,SEPTICEMIA,IGNORADO,"20 - 29",M,7
CE,SEPTICEMIA,OUTRO,"20 - 29",M,1
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,3
CE,SRAG,HOSPITAL,"20 - 29",F,1
CE,SRAG,HOSPITAL,"20 - 29",M,3
CE,SRAG,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
DF,OUTRAS,DOMICILIO,"20 - 29",F,7
DF,OUTRAS,DOMICILIO,"20 - 29",M,15
DF,OUTRAS,HOSPITAL,"20 - 29",F,44
DF,OUTRAS,HOSPITAL,"20 - 29",M,168
DF,OUTRAS,IGNORADO,"20 - 29",M,1
DF,OUTRAS,OUTRO,"20 - 29",F,2
DF,OUTRAS,OUTRO,"20 - 29",M,12
DF,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",F,4
DF,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",M,1
DF,OUTRAS,VIA_PUBLICA,"20 - 29",F,4
DF,OUTRAS,VIA_PUBLICA,"20 - 29",M,21
DF,COVID,HOSPITAL,"20 - 29",F,23
DF,COVID,HOSPITAL,"20 - 29",M,20
DF,COVID,OUTRO,"20 - 29",M,1
DF,INDETERMINADA,DOMICILIO,"20 - 29",F,1
DF,INDETERMINADA,HOSPITAL,"20 - 29",F,2
DF,INDETERMINADA,HOSPITAL,"20 - 29",M,8
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",F,6
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,9
DF,INSUFICIENCIA_RESPIRATORIA,OUTRO,"20 - 29",F,1
DF,PNEUMONIA,DOMICILIO,"20 - 29",M,2
DF,PNEUMONIA,HOSPITAL,"20 - 29",F,8
DF,PNEUMONIA,HOSPITAL,"20 - 29",M,19
DF,PNEUMONIA,OUTRO,"20 - 29",M,1
DF,SEPTICEMIA,DOMICILIO,"20 - 29",M,1
DF,SEPTICEMIA,HOSPITAL,"20 - 29",F,13
DF,SEPTICEMIA,HOSPITAL,"20 - 29",M,21
DF,SEPTICEMIA,OUTRO,"20 - 29",M,1
DF,SRAG,HOSPITAL,"20 - 29",M,1
ES,OUTRAS,DOMICILIO,"20 - 29",F,13
ES,OUTRAS,DOMICILIO,"20 - 29",M,35
ES,OUTRAS,HOSPITAL,"20 - 29",F,40
ES,OUTRAS,HOSPITAL,"20 - 29",M,115
ES,OUTRAS,OUTRO,"20 - 29",F,7
ES,OUTRAS,OUTRO,"20 - 29",M,32
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",F,4
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",M,14
ES,OUTRAS,VIA_PUBLICA,"20 - 29",F,10
ES,OUTRAS,VIA_PUBLICA,"20 - 29",M,88
ES,COVID,DOMICILIO,"20 - 29",M,2
ES,COVID,HOSPITAL,"20 - 29",F,25
ES,COVID,HOSPITAL,"20 - 29",M,24
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",F,2
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",M,4
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",F,5
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,5
ES,INSUFICIENCIA_RESPIRATORIA,OUTRO,"20 - 29",M,1
ES,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,1
ES,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"20 - 29",M,1
ES,PNEUMONIA,DOMICILIO,"20 - 29",F,2
ES,PNEUMONIA,DOMICILIO,"20 - 29",M,4
ES,PNEUMONIA,HOSPITAL,"20 - 29",F,13
ES,PNEUMONIA,HOSPITAL,"20 - 29",M,22
ES,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,2
ES,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,1
ES,SEPTICEMIA,DOMICILIO,"20 - 29",M,1
ES,SEPTICEMIA,HOSPITAL,"20 - 29",F,22
ES,SEPTICEMIA,HOSPITAL,"20 - 29",M,22
ES,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,2
ES,SRAG,HOSPITAL,"20 - 29",F,4
ES,SRAG,HOSPITAL,"20 - 29",M,3
ES,SRAG,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
GO,OUTRAS,DOMICILIO,"20 - 29",F,17
GO,OUTRAS,DOMICILIO,"20 - 29",M,61
GO,OUTRAS,HOSPITAL,"20 - 29",F,45
GO,OUTRAS,HOSPITAL,"20 - 29",M,129
GO,OUTRAS,IGNORADO,"20 - 29",F,5
GO,OUTRAS,IGNORADO,"20 - 29",M,14
GO,OUTRAS,OUTRO,"20 - 29",F,6
GO,OUTRAS,OUTRO,"20 - 29",M,52
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",F,5
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",M,21
GO,OUTRAS,VIA_PUBLICA,"20 - 29",F,10
GO,OUTRAS,VIA_PUBLICA,"20 - 29",M,81
GO,COVID,HOSPITAL,"20 - 29",F,23
GO,COVID,HOSPITAL,"20 - 29",M,42
GO,COVID,IGNORADO,"20 - 29",M,2
GO,COVID,OUTRO,"20 - 29",F,1
GO,COVID,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
GO,COVID,OUTROS_SERVICOS_SAUDE,"20 - 29",M,2
GO,INDETERMINADA,DOMICILIO,"20 - 29",M,2
GO,INDETERMINADA,OUTRO,"20 - 29",M,1
GO,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
GO,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,1
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",F,2
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",M,4
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",F,16
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,11
GO,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"20 - 29",M,1
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"20 - 29",M,3
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,2
GO,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"20 - 29",M,1
GO,PNEUMONIA,DOMICILIO,"20 - 29",F,1
GO,PNEUMONIA,DOMICILIO,"20 - 29",M,3
GO,PNEUMONIA,HOSPITAL,"20 - 29",F,13
GO,PNEUMONIA,HOSPITAL,"20 - 29",M,32
GO,PNEUMONIA,IGNORADO,"20 - 29",F,1
GO,PNEUMONIA,IGNORADO,"20 - 29",M,1
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,2
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,5
GO,SEPTICEMIA,HOSPITAL,"20 - 29",F,23
GO,SEPTICEMIA,HOSPITAL,"20 - 29",M,26
GO,SEPTICEMIA,IGNORADO,"20 - 29",M,1
GO,SEPTICEMIA,OUTRO,"20 - 29",M,1
GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,2
GO,SRAG,HOSPITAL,"20 - 29",F,4
GO,SRAG,HOSPITAL,"20 - 29",M,1
GO,SRAG,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
MA,OUTRAS,AMBULANCIA,"20 - 29",F,1
MA,OUTRAS,DOMICILIO,"20 - 29",F,20
MA,OUTRAS,DOMICILIO,"20 - 29",M,38
MA,OUTRAS,HOSPITAL,"20 - 29",F,85
MA,OUTRAS,HOSPITAL,"20 - 29",M,120
MA,OUTRAS,IGNORADO,"20 - 29",F,2
MA,OUTRAS,IGNORADO,"20 - 29",M,3
MA,OUTRAS,OUTRO,"20 - 29",F,6
MA,OUTRAS,OUTRO,"20 - 29",M,36
MA,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",M,3
MA,OUTRAS,VIA_PUBLICA,"20 - 29",F,4
MA,OUTRAS,VIA_PUBLICA,"20 - 29",M,50
MA,COVID,DOMICILIO,"20 - 29",M,1
MA,COVID,HOSPITAL,"20 - 29",F,12
MA,COVID,HOSPITAL,"20 - 29",M,24
MA,COVID,IGNORADO,"20 - 29",M,1
MA,COVID,OUTROS_SERVICOS_SAUDE,"20 - 29",M,1
MA,INDETERMINADA,DOMICILIO,"20 - 29",F,1
MA,INDETERMINADA,HOSPITAL,"20 - 29",F,5
MA,INDETERMINADA,HOSPITAL,"20 - 29",M,6
MA,INDETERMINADA,OUTRO,"20 - 29",F,1
MA,INDETERMINADA,VIA_PUBLICA,"20 - 29",M,2
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",F,2
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",M,2
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",F,16
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,24
MA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"20 - 29",F,1
MA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"20 - 29",M,2
MA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
MA,PNEUMONIA,HOSPITAL,"20 - 29",F,12
MA,PNEUMONIA,HOSPITAL,"20 - 29",M,23
MA,PNEUMONIA,IGNORADO,"20 - 29",M,1
MA,PNEUMONIA,OUTRO,"20 - 29",M,1
MA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
MA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,1
MA,SEPTICEMIA,DOMICILIO,"20 - 29",F,3
MA,SEPTICEMIA,HOSPITAL,"20 - 29",F,20
MA,SEPTICEMIA,HOSPITAL,"20 - 29",M,24
MA,SEPTICEMIA,IGNORADO,"20 - 29",F,1
MA,SEPTICEMIA,OUTRO,"20 - 29",M,1
MA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,2
MA,SRAG,HOSPITAL,"20 - 29",F,3
MA,SRAG,HOSPITAL,"20 - 29",M,3
MA,SRAG,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
MG,OUTRAS,DOMICILIO,"20 - 29",F,68
MG,OUTRAS,DOMICILIO,"20 - 29",M,162
MG,OUTRAS,HOSPITAL,"20 - 29",F,187
MG,OUTRAS,HOSPITAL,"20 - 29",M,341
MG,OUTRAS,IGNORADO,"20 - 29",F,9
MG,OUTRAS,IGNORADO,"20 - 29",M,22
MG,OUTRAS,OUTRO,"20 - 29",F,23
MG,OUTRAS,OUTRO,"20 - 29",M,100
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",F,29
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",M,58
MG,OUTRAS,VIA_PUBLICA,"20 - 29",F,14
MG,OUTRAS,VIA_PUBLICA,"20 - 29",M,167
MG,COVID,DOMICILIO,"20 - 29",F,1
MG,COVID,DOMICILIO,"20 - 29",M,3
MG,COVID,HOSPITAL,"20 - 29",F,30
MG,COVID,HOSPITAL,"20 - 29",M,46
MG,COVID,IGNORADO,"20 - 29",F,2
MG,COVID,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
MG,COVID,OUTROS_SERVICOS_SAUDE,"20 - 29",M,5
MG,INDETERMINADA,DOMICILIO,"20 - 29",F,2
MG,INDETERMINADA,DOMICILIO,"20 - 29",M,11
MG,INDETERMINADA,HOSPITAL,"20 - 29",F,4
MG,INDETERMINADA,HOSPITAL,"20 - 29",M,10
MG,INDETERMINADA,IGNORADO,"20 - 29",M,1
MG,INDETERMINADA,OUTRO,"20 - 29",F,2
MG,INDETERMINADA,OUTRO,"20 - 29",M,7
MG,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,3
MG,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,1
MG,INDETERMINADA,VIA_PUBLICA,"20 - 29",M,3
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",F,1
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",M,4
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",F,35
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,39
MG,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"20 - 29",F,3
MG,INSUFICIENCIA_RESPIRATORIA,OUTRO,"20 - 29",M,1
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,3
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,6
MG,PNEUMONIA,DOMICILIO,"20 - 29",F,3
MG,PNEUMONIA,DOMICILIO,"20 - 29",M,1
MG,PNEUMONIA,HOSPITAL,"20 - 29",F,42
MG,PNEUMONIA,HOSPITAL,"20 - 29",M,91
MG,PNEUMONIA,IGNORADO,"20 - 29",M,3
MG,PNEUMONIA,OUTRO,"20 - 29",M,2
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,2
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,5
MG,SEPTICEMIA,DOMICILIO,"20 - 29",M,1
MG,SEPTICEMIA,HOSPITAL,"20 - 29",F,85
MG,SEPTICEMIA,HOSPITAL,"20 - 29",M,113
MG,SEPTICEMIA,IGNORADO,"20 - 29",F,2
MG,SEPTICEMIA,IGNORADO,"20 - 29",M,1
MG,SEPTICEMIA,OUTRO,"20 - 29",F,1
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,3
MG,SRAG,HOSPITAL,"20 - 29",F,4
MG,SRAG,HOSPITAL,"20 - 29",M,7
MG,SRAG,OUTROS_SERVICOS_SAUDE,"20 - 29",F,2
MS,OUTRAS,DOMICILIO,"20 - 29",F,12
MS,OUTRAS,DOMICILIO,"20 - 29",M,16
MS,OUTRAS,HOSPITAL,"20 - 29",F,22
MS,OUTRAS,HOSPITAL,"20 - 29",M,52
MS,OUTRAS,IGNORADO,"20 - 29",M,1
MS,OUTRAS,OUTRO,"20 - 29",M,20
MS,OUTRAS,POSTO_SAUDE,"20 - 29",F,1
MS,OUTRAS,POSTO_SAUDE,"20 - 29",M,1
MS,OUTRAS,VIA_PUBLICA,"20 - 29",F,6
MS,OUTRAS,VIA_PUBLICA,"20 - 29",M,31
MS,COVID,HOSPITAL,"20 - 29",F,6
MS,COVID,HOSPITAL,"20 - 29",M,7
MS,INDETERMINADA,HOSPITAL,"20 - 29",M,1
MS,INDETERMINADA,POSTO_SAUDE,"20 - 29",M,1
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",F,6
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,4
MS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"20 - 29",M,1
MS,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"20 - 29",M,1
MS,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"20 - 29",M,2
MS,PNEUMONIA,DOMICILIO,"20 - 29",M,1
MS,PNEUMONIA,HOSPITAL,"20 - 29",F,10
MS,PNEUMONIA,HOSPITAL,"20 - 29",M,25
MS,SEPTICEMIA,DOMICILIO,"20 - 29",M,1
MS,SEPTICEMIA,HOSPITAL,"20 - 29",F,12
MS,SEPTICEMIA,HOSPITAL,"20 - 29",M,17
MS,SRAG,HOSPITAL,"20 - 29",M,4
MT,OUTRAS,DOMICILIO,"20 - 29",F,4
MT,OUTRAS,DOMICILIO,"20 - 29",M,18
MT,OUTRAS,HOSPITAL,"20 - 29",F,19
MT,OUTRAS,HOSPITAL,"20 - 29",M,58
MT,OUTRAS,IGNORADO,"20 - 29",F,50
MT,OUTRAS,IGNORADO,"20 - 29",M,153
MT,OUTRAS,OUTRO,"20 - 29",F,4
MT,OUTRAS,OUTRO,"20 - 29",M,13
MT,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",M,2
MT,OUTRAS,VIA_PUBLICA,"20 - 29",F,3
MT,OUTRAS,VIA_PUBLICA,"20 - 29",M,17
MT,COVID,HOSPITAL,"20 - 29",F,13
MT,COVID,HOSPITAL,"20 - 29",M,10
MT,COVID,IGNORADO,"20 - 29",F,14
MT,COVID,IGNORADO,"20 - 29",M,4
MT,COVID,OUTRO,"20 - 29",F,1
MT,INDETERMINADA,HOSPITAL,"20 - 29",M,1
MT,INDETERMINADA,IGNORADO,"20 - 29",M,3
MT,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",M,1
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",F,3
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,5
MT,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"20 - 29",F,2
MT,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"20 - 29",M,2
MT,PNEUMONIA,HOSPITAL,"20 - 29",F,4
MT,PNEUMONIA,HOSPITAL,"20 - 29",M,9
MT,PNEUMONIA,IGNORADO,"20 - 29",F,1
MT,PNEUMONIA,IGNORADO,"20 - 29",M,2
MT,PNEUMONIA,VIA_PUBLICA,"20 - 29",M,1
MT,SEPTICEMIA,DOMICILIO,"20 - 29",M,1
MT,SEPTICEMIA,HOSPITAL,"20 - 29",F,4
MT,SEPTICEMIA,HOSPITAL,"20 - 29",M,13
MT,SEPTICEMIA,IGNORADO,"20 - 29",F,1
MT,SEPTICEMIA,IGNORADO,"20 - 29",M,4
PA,OUTRAS,DOMICILIO,"20 - 29",F,29
PA,OUTRAS,DOMICILIO,"20 - 29",M,76
PA,OUTRAS,HOSPITAL,"20 - 29",F,81
PA,OUTRAS,HOSPITAL,"20 - 29",M,165
PA,OUTRAS,IGNORADO,"20 - 29",F,1
PA,OUTRAS,IGNORADO,"20 - 29",M,4
PA,OUTRAS,OUTRO,"20 - 29",F,11
PA,OUTRAS,OUTRO,"20 - 29",M,64
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",F,7
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",M,18
PA,OUTRAS,VIA_PUBLICA,"20 - 29",F,18
PA,OUTRAS,VIA_PUBLICA,"20 - 29",I,1
PA,OUTRAS,VIA_PUBLICA,"20 - 29",M,139
PA,COVID,DOMICILIO,"20 - 29",F,1
PA,COVID,DOMICILIO,"20 - 29",M,1
PA,COVID,HOSPITAL,"20 - 29",F,28
PA,COVID,HOSPITAL,"20 - 29",M,41
PA,COVID,OUTRO,"20 - 29",M,1
PA,COVID,OUTROS_SERVICOS_SAUDE,"20 - 29",M,1
PA,COVID,VIA_PUBLICA,"20 - 29",M,1
PA,INDETERMINADA,OUTRO,"20 - 29",F,1
PA,INDETERMINADA,OUTRO,"20 - 29",M,3
PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",F,3
PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",M,5
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",F,17
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,25
PA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"20 - 29",M,2
PA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,4
PA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"20 - 29",M,1
PA,PNEUMONIA,DOMICILIO,"20 - 29",F,2
PA,PNEUMONIA,DOMICILIO,"20 - 29",M,3
PA,PNEUMONIA,HOSPITAL,"20 - 29",F,25
PA,PNEUMONIA,HOSPITAL,"20 - 29",M,42
PA,PNEUMONIA,OUTRO,"20 - 29",M,2
PA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
PA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,8
PA,SEPTICEMIA,HOSPITAL,"20 - 29",F,29
PA,SEPTICEMIA,HOSPITAL,"20 - 29",M,37
PA,SEPTICEMIA,OUTRO,"20 - 29",F,2
PA,SEPTICEMIA,OUTRO,"20 - 29",M,1
PA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
PA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,3
PA,SEPTICEMIA,VIA_PUBLICA,"20 - 29",F,1
PA,SRAG,DOMICILIO,"20 - 29",M,1
PA,SRAG,HOSPITAL,"20 - 29",F,2
PA,SRAG,HOSPITAL,"20 - 29",M,2
PA,SRAG,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
PB,OUTRAS,DOMICILIO,"20 - 29",F,10
PB,OUTRAS,DOMICILIO,"20 - 29",M,32
PB,OUTRAS,HOSPITAL,"20 - 29",F,57
PB,OUTRAS,HOSPITAL,"20 - 29",M,67
PB,OUTRAS,OUTRO,"20 - 29",F,3
PB,OUTRAS,OUTRO,"20 - 29",M,15
PB,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",F,4
PB,OUTRAS,OUTROS_SERVICOS_SAUDE,"20 - 29",M,7
PB,OUTRAS,VIA_PUBLICA,"20 - 29",F,3
PB,OUTRAS,VIA_PUBLICA,"20 - 29",M,43
PB,COVID,HOSPITAL,"20 - 29",F,12
PB,COVID,HOSPITAL,"20 - 29",M,21
PB,COVID,OUTRO,"20 - 29",M,1
PB,COVID,OUTROS_SERVICOS_SAUDE,"20 - 29",M,1
PB,INDETERMINADA,DOMICILIO,"20 - 29",F,1
PB,INDETERMINADA,DOMICILIO,"20 - 29",M,2
PB,INDETERMINADA,HOSPITAL,"20 - 29",M,1
PB,INDETERMINADA,OUTRO,"20 - 29",F,1
PB,INDETERMINADA,OUTRO,"20 - 29",M,1
PB,INDETERMINADA,VIA_PUBLICA,"20 - 29",M,1
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",F,2
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"20 - 29",M,2
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",F,11
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"20 - 29",M,16
PB,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
PB,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,1
PB,PNEUMONIA,DOMICILIO,"20 - 29",F,2
PB,PNEUMONIA,DOMICILIO,"20 - 29",M,2
PB,PNEUMONIA,HOSPITAL,"20 - 29",F,13
PB,PNEUMONIA,HOSPITAL,"20 - 29",M,24
PB,PNEUMONIA,OUTRO,"20 - 29",M,3
PB,SEPTICEMIA,DOMICILIO,"20 - 29",F,1
PB,SEPTICEMIA,HOSPITAL,"20 - 29",F,16
PB,SEPTICEMIA,HOSPITAL,"20 - 29",M,17
PB,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"20 - 29",F,1
PB,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"20 - 29",M,2
PB,SEPTICEMIA,POSTO_SAUDE,"20 - 29",M,1
PB,SRAG,HOSPITAL,"20 - 29",M,2
PB,SRAG,OUTROS_SERVICOS_SAUDE,"20 - 29",M,1
PE,OUTRAS,DOMICILIO,"20 - 29",F,39
PE,OUTRAS,DOMICILIO,"20 - 29",M,140
PE,OUTRAS,HOSPITAL,"20 - 29",F,138
PE,OUTRAS,HOSPITAL,"20 - 29",M,279
